1.078422	0.584473	0.528175	0.073452	-1.261277	-0.096651	-0.047365	2.009557	0.274091	-1.595280	1.658806	-0.701545	-0.987146	-1.003350	-1.471064	0.385651	1.295481	1.699796	-0.923602	0.435611	1.261339	1.598060
-0.180519	0.192528	-0.130254	-0.389640	0.573691	-0.305675	0.567652	-0.129747	-0.204795	-0.125062	0.372611	-0.004256	0.091768	-0.322645	-0.001364	-0.349711	-0.084915	0.625605	0.497495	0.110599	0.376675	0.202633
0.256913	0.151151	-0.466978	-0.377757	0.538312	-0.135559	0.583249	-0.026822	-0.310990	-0.012925	0.374837	-0.212922	0.330832	-0.015555	0.130796	-0.003845	-0.356577	0.522229	-0.117266	-0.064481	0.436389	-0.352576
-0.072298	0.047288	-0.246865	-0.314337	0.332281	-0.179774	0.461514	-0.054635	-0.411993	-0.057727	0.464296	-0.197891	0.190058	-0.338236	-0.078115	-0.187161	-0.022281	0.432318	0.240194	0.172815	0.384345	0.215364
-0.317625	-0.237859	-0.352724	-0.210905	0.553149	-0.270415	0.651248	-0.474075	-0.436758	0.072099	0.515174	0.008059	0.457886	-0.330564	0.122239	0.084883	-0.111998	0.374826	0.135316	-0.103801	0.366460	-0.375662
-0.423531	-0.255807	-0.112491	-0.389061	0.463392	-0.151842	0.443256	-0.125706	-0.333987	-0.171397	0.303541	-0.117213	0.222462	-0.210033	-0.049877	0.363140	0.257220	0.427083	-0.056850	-0.100758	0.512864	-0.360018
-0.552232	0.748800	1.315753	-1.096354	0.458999	-0.189566	0.503636	1.605696	0.364220	-1.363287	-0.255463	-0.997550	-1.396695	-0.194814	-0.717720	-0.905611	-0.123548	0.876793	0.994365	2.091192	-0.235361	1.738195
-0.265959	-0.032073	0.223482	-0.657714	0.465125	-0.718599	0.852019	-0.229132	-0.318601	-0.290849	0.553359	-0.299526	0.243466	-0.674902	-0.036173	-0.458085	-0.269840	0.714714	0.546681	0.158765	0.673183	0.138979
-0.233439	0.072530	-0.588073	-0.275627	0.590079	0.098201	0.591845	-0.049076	-0.411196	-0.168863	0.646388	-0.143810	0.344269	-0.247933	-0.166394	0.224260	-0.381824	-0.033753	0.092425	-0.333771	0.342535	-0.372141
0.007635	0.037430	-0.341042	-0.157171	0.396271	0.094850	0.456107	0.018203	-0.160681	-0.099455	0.455460	0.045763	0.256745	-0.227720	-0.132175	0.322171	-0.271915	0.104324	0.268036	-0.149437	0.434277	-0.330355
-0.274570	0.063074	-0.465411	-0.231548	0.435331	0.047046	0.417651	-0.059422	-0.241340	-0.005202	0.576513	-0.148990	0.398647	-0.244764	-0.107113	0.347252	0.035698	0.040280	0.279788	-0.251465	0.479962	-0.414018
