vdu_mgw.vnfc_mgw2|LINK_TO_DIA_DOWN
vdu_mgw.vnfc_mgw2|LINK_TO_MP_DOWN
vdu_mgw.vnfc_mgw2|LINK_TO_PEER_DIAGW_DOWN
vdu_mgw.vnfc_mgw2|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.vnfc_mgw2|LINK_TO_SH_DOWN
vdu_mgw.vnfc_mgw2|THRESHOLD_CROSSING
vdu_mgw.vnfc_mgw3|LINK_TO_DIA_DOWN
vdu_mgw.vnfc_mgw3|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.vnfc_mgw3|LINK_TO_RO_DOWN
vdu_mgw.vnfc_mgw4|LINK_TO_LOGIC_DOWN
vdu_mgw.vnfc_mgw4|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.vnfc_mgw4|THRESHOLD_CROSSING
vdu_mgw.vnfc_mgw5|LINK_TO_PEER_SIPGW_DOWN
vdu_mgw.vnfc_mgw5|LINK_TO_SH_DOWN
vdu_mgw.vnfc_mgw6|LINK_TO_DIA_DOWN
vdu_mgw.vnfc_mgw6|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdb.vnfc_mtdb1|LINK_TO_DIA_DOWN
vdu_mtdb.vnfc_mtdb1|LINK_TO_DNSGW_DOWN
vdu_mtdb.vnfc_mtdb1|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdb.vnfc_mtdb1|LINK_TO_SH_DOWN
vdu_mtdb.vnfc_mtdb2|LINK_TO_LOGIC_DOWN
vdu_mtdb.vnfc_mtdb2|LINK_TO_PEER_DIAGW_DOWN
vdu_mtdb.vnfc_mtdb2|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdb.vnfc_mtdb2|THRESHOLD_CROSSING
vdu_mtdb.vnfc_mtdb3|LINK_TO_MP_DOWN
vdu_mtdb.vnfc_mtdb3|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdb.vnfc_mtdb4|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdb.vnfc_mtdb4|THRESHOLD_CROSSING
vdu_mtdia.vnfc_mtdia1|LINK_TO_PEER_DIAGW_DOWN
vdu_mtdia.vnfc_mtdia1|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdia.vnfc_mtdia1|THRESHOLD_CROSSING
vdu_mtdia.vnfc_mtdia2|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdia.vnfc_mtdia2|THRESHOLD_CROSSING
vdu_mtdia.vnfc_mtdia3|CONGESTION
vdu_mtdia.vnfc_mtdia3|LINK_TO_DIA_DOWN
vdu_mtdia.vnfc_mtdia3|LINK_TO_DNSGW_DOWN
vdu_mtdia.vnfc_mtdia3|LINK_TO_LOGIC_DOWN
vdu_mtdia.vnfc_mtdia3|LINK_TO_PEER_DIAGW_DOWN
vdu_mtdia.vnfc_mtdia3|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdia.vnfc_mtdia3|THRESHOLD_CROSSING
vdu_mtdns.vnfc_mtdns1|LINK_TO_DNSGW_DOWN
vdu_mtdns.vnfc_mtdns1|LINK_TO_PEER_DIAGW_DOWN
vdu_mtdns.vnfc_mtdns1|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdns.vnfc_mtdns1|LINK_TO_SH_DOWN
vdu_mtdns.vnfc_mtdns2|LINK_TO_DIAGW_DOWN
vdu_mtdns.vnfc_mtdns2|LINK_TO_DIA_DOWN
vdu_mtdns.vnfc_mtdns2|LINK_TO_PEER_DIAGW_DOWN
vdu_mtdns.vnfc_mtdns2|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdns.vnfc_mtdns2|LINK_TO_RO_DOWN
vdu_mtdns.vnfc_mtdns2|THRESHOLD_CROSSING
vdu_mtdns.vnfc_mtdns3|CONGESTION
vdu_mtdns.vnfc_mtdns3|LINK_TO_LOGIC_DOWN
vdu_mtdns.vnfc_mtdns3|LINK_TO_PEER_SIPGW_DOWN
vdu_mtdns.vnfc_mtdns3|THRESHOLD_CROSSING
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_decrease_rate|LINK_TO_DIA_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_decrease_rate|LINK_TO_LOGIC_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_decrease_rate|THRESHOLD_CROSSING
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate|LINK_TO_LOGIC_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate|LINK_TO_PEER_DIAGW_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate|THRESHOLD_CROSSING
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate|LINK_TO_LOGIC_DOWN
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate|LINK_TO_SH_DOWN
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate|THRESHOLD_CROSSING
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_increase_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_increase_rate|THRESHOLD_CROSSING
vdu_mtlg.tr_MMTelRegisterUsers_decrease_rate|LINK_TO_DNSGW_DOWN
vdu_mtlg.tr_MMTelRegisterUsers_decrease_rate|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_MMTelRegisterUsers_decrease_rate|LINK_TO_SH_DOWN
vdu_mtlg.tr_MMTelRegisterUsers_decrease_rate|THRESHOLD_CROSSING
vdu_mtlg.tr_srvcc_success_ratio|CONGESTION
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_DIAGW_DOWN
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_DNS_SERVER_DOWN
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_LOGIC_DOWN
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_MP_DOWN
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_PEER_DIAGW_DOWN
vdu_mtlg.tr_srvcc_success_ratio|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.tr_srvcc_success_ratio|THRESHOLD_CROSSING
vdu_mtlg.vnfc_mtlg1|CONGESTION
vdu_mtlg.vnfc_mtlg1|LINK_TO_DIAGW_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_DNS_SERVER_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_LOGIC_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_MP_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_PEER_DIAGW_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_PEER_SIPGW_DOWN
vdu_mtlg.vnfc_mtlg1|LINK_TO_RO_DOWN
vdu_mtlg.vnfc_mtlg1|THRESHOLD_CROSSING
